ORG_LEVEL,CITY,AREA,DISTRICT,SAFETY
Other,chicago,area_2,4,49.34
Other,chicago,area_2,4,59.94
Other,chicago,area_2,4,51.58
Other,chicago,area_2,4,54.97
Other,chicago,area_2,4,57.51
Other,chicago,area_2,4,52.94
Other,chicago,area_2,4,45.2
Other,chicago,area_2,4,49.71
Other,chicago,area_2,4,53.83
Other,chicago,area_2,4,56.57
Other,chicago,area_2,4,56.62
Other,chicago,area_2,4,51.96
Other,chicago,area_2,4,53.36
Other,chicago,area_2,4,55.17
Other,chicago,area_2,4,55.4
Other,chicago,area_2,4,48.08
Other,chicago,area_2,4,49.85
Other,chicago,area_2,4,55.9
Other,chicago,area_2,4,52.75
Other,chicago,area_2,4,63.61
Other,chicago,area_2,4,55.86
Other,chicago,area_2,4,58.66
Other,chicago,area_2,4,45.77
Other,chicago,area_2,4,45.16
Other,chicago,area_2,4,57.62
Other,chicago,area_2,4,54.87
Other,chicago,area_2,4,53.92
Other,chicago,area_2,4,51.92
Other,chicago,area_2,4,44.35
Other,chicago,area_2,4,62.4
Other,chicago,area_2,4,56.29
Other,chicago,area_2,4,60.07
Other,chicago,area_2,4,52.63
Other,chicago,area_2,4,59.54
Other,chicago,area_2,4,49.55
Other,chicago,area_2,4,51.68
Other,chicago,area_2,4,58.15
Other,chicago,area_2,4,53.44
Other,chicago,area_2,4,53.68
Other,chicago,area_2,4,57.23
Other,chicago,area_2,4,52.63
Other,chicago,area_2,4,52.97
Other,chicago,area_2,4,44.83
Other,chicago,area_2,4,49.84
Other,chicago,area_2,4,54.17
Other,chicago,area_2,4,58.46
Other,chicago,area_2,4,58.55
Other,chicago,area_2,4,57.88
Other,chicago,area_2,4,41.83
Other,chicago,area_2,4,59.58
Other,chicago,area_2,4,55.38
Other,chicago,area_2,4,53.27
Other,chicago,area_2,4,48.62
Other,chicago,area_2,4,49.27
Other,chicago,area_2,4,58.67
Other,chicago,area_2,4,56.83
Other,chicago,area_2,4,44.35
Other,chicago,area_2,4,56.04
Other,chicago,area_2,4,58.06
Other,chicago,area_2,4,53.29
Other,chicago,area_2,4,57.56
Other,chicago,area_2,4,52.32
Other,chicago,area_2,4,59.53
Other,chicago,area_2,4,62.63
Other,chicago,area_2,4,55.71
Other,chicago,area_2,4,53.54
Other,chicago,area_2,4,41.61
Other,chicago,area_2,4,50.75
Other,chicago,area_2,4,54.57
Other,chicago,area_2,4,53.03
Other,chicago,area_2,4,53.19
Other,chicago,area_2,4,48.27
Other,chicago,area_2,4,48.24
Other,chicago,area_2,4,47.78
Other,chicago,area_2,4,47.26
Other,chicago,area_2,4,55.13
Other,chicago,area_2,4,54.09
Other,chicago,area_2,4,51.65
Other,chicago,area_2,4,58.23
Other,chicago,area_2,4,54.11
Other,chicago,area_2,4,57.37
Other,chicago,area_2,4,58.79
Other,chicago,area_2,4,54.14
Other,chicago,area_2,4,66.37
Other,chicago,area_2,4,45.59
Other,chicago,area_2,4,50.68
Other,chicago,area_2,4,60.29
Other,chicago,area_2,4,58.74
Other,chicago,area_2,4,60.47
Other,chicago,area_2,4,55.99
Other,chicago,area_2,4,59.76
Other,chicago,area_2,4,55.04
Other,chicago,area_2,4,54.42
Other,chicago,area_2,4,59.16
Other,chicago,area_2,4,51.56
Other,chicago,area_2,4,55.27
Other,chicago,area_2,4,55.49
Other,chicago,area_2,4,55.75
Other,chicago,area_2,4,56.5
Other,chicago,area_2,4,56.34
Other,chicago,area_2,4,51.85
Other,chicago,area_2,4,53.34
Other,chicago,area_2,4,51.48
Other,chicago,area_2,4,54.87
Other,chicago,area_2,4,52.23
Other,chicago,area_2,4,50.78
Other,chicago,area_2,4,52.45
Other,chicago,area_2,4,53.31
Other,chicago,area_2,4,62.14
Other,chicago,area_2,4,58.4
Other,chicago,area_2,4,49.65
Other,chicago,area_2,4,58.18
Other,chicago,area_2,4,52.33
Other,chicago,area_2,4,47.35
Other,chicago,area_2,4,55.57
Other,chicago,area_2,4,54.58
Other,chicago,area_2,4,46.6
Other,chicago,area_2,4,50.56
Other,chicago,area_2,4,56.72
Other,chicago,area_2,4,46.61
Other,chicago,area_2,4,59.56
Other,chicago,area_2,4,59.76
Other,chicago,area_2,4,55.97
Other,chicago,area_2,4,54.64
Other,chicago,area_2,4,44.33
Other,chicago,area_2,4,56.13
Other,chicago,area_2,4,54.9
Other,chicago,area_2,4,61.63
Other,chicago,area_2,4,46.94
Other,chicago,area_2,4,52.73
Other,chicago,area_2,4,54.5
Other,chicago,area_2,4,50.41
Other,chicago,area_2,4,51.96
Other,chicago,area_2,4,57.36
Other,chicago,area_2,4,56.6
Other,chicago,area_2,4,51.76
Other,chicago,area_2,4,45.34
Other,chicago,area_2,4,46.9
Other,chicago,area_2,4,58.89
Other,chicago,area_2,4,45.09
Other,chicago,area_2,4,53.39
Other,chicago,area_2,4,58.3
Other,chicago,area_2,4,53.88
Other,chicago,area_2,4,48.49
Other,chicago,area_2,4,57.52
Other,chicago,area_2,4,60.45
Other,chicago,area_2,4,58.84
Other,chicago,area_2,4,61.05
Other,chicago,area_2,4,49.99
Other,chicago,area_2,4,49.81
Other,chicago,area_2,4,46.48
Other,chicago,area_2,4,49.43
Other,chicago,area_2,4,51.84
Other,chicago,area_2,4,45.66
Other,chicago,area_2,4,48.41
Other,chicago,area_2,4,47.72
Other,chicago,area_2,4,58.35
Other,chicago,area_2,4,52.77
Other,chicago,area_2,4,44.56
Other,chicago,area_2,4,55.01
Other,chicago,area_2,4,49.54
Other,chicago,area_2,4,52.95
Other,chicago,area_2,4,50.84
Other,chicago,area_2,4,50.42
Other,chicago,area_2,4,50.98
Other,chicago,area_2,4,51.26
Other,chicago,area_2,4,46.36
Other,chicago,area_2,4,55.33
Other,chicago,area_2,4,55.98
Other,chicago,area_2,4,56.15
Other,chicago,area_2,4,46.64
Other,chicago,area_2,4,52.92
Other,chicago,area_1,3,43.71
Other,chicago,area_1,3,42.96
Other,chicago,area_1,3,43.94
Other,chicago,area_1,3,45.16
Other,chicago,area_1,3,54.45
Other,chicago,area_1,3,51.46
Other,chicago,area_1,3,49.87
Other,chicago,area_1,3,51.93
Other,chicago,area_1,3,56.21
Other,chicago,area_1,3,55.66
Other,chicago,area_1,3,51.91
Other,chicago,area_1,3,56.75
Other,chicago,area_1,3,62.57
Other,chicago,area_1,3,58.39
Other,chicago,area_1,3,57.95
Other,chicago,area_1,3,59.36
Other,chicago,area_1,3,46.14
Other,chicago,area_1,3,56.35
Other,chicago,area_1,3,52.98
Other,chicago,area_1,3,59.57
Other,chicago,area_1,3,54.02
Other,chicago,area_1,3,46.97
Other,chicago,area_1,3,53.23
Other,chicago,area_1,3,54.01
Other,chicago,area_1,3,64.91
Other,chicago,area_1,3,51.16
Other,chicago,area_1,3,45.22
Other,chicago,area_1,3,50.59
Other,chicago,area_1,3,46.36
Other,chicago,area_1,3,47.16
Other,chicago,area_1,3,53.21
Other,chicago,area_1,3,59.92
Other,chicago,area_1,3,34.58
Other,chicago,area_1,3,50.97
Other,chicago,area_1,3,41.76
Other,chicago,area_1,3,42.59
Other,chicago,area_1,3,53.17
Other,chicago,area_1,3,65.38
Other,chicago,area_1,3,54.27
Other,chicago,area_1,3,54.11
Other,chicago,area_1,3,43.3
Other,chicago,area_1,3,43.44
Other,chicago,area_1,3,58.11
Other,chicago,area_1,3,44.38
Other,chicago,area_1,3,39.51
Other,chicago,area_1,3,43.75
Other,chicago,area_1,3,39.51
Other,chicago,area_1,3,55.99
Other,chicago,area_1,3,48.62
Other,chicago,area_1,3,70.44
Other,chicago,area_1,3,55.81
Other,chicago,area_1,3,48.72
Other,chicago,area_1,3,47.24
Other,chicago,area_1,3,54.45
Other,chicago,area_1,3,44.8
Other,chicago,area_1,3,47.07
Other,chicago,area_1,3,44.76
Other,chicago,area_1,3,61.43
Other,chicago,area_1,3,44.61
Other,chicago,area_1,3,46.42
Other,chicago,area_1,3,50.78
Other,chicago,area_1,3,39.21
Other,chicago,area_1,3,48.27
Other,chicago,area_1,3,40.56
Other,chicago,area_1,3,57.46
Other,chicago,area_1,3,43.86
Other,chicago,area_1,3,59.77
Other,chicago,area_1,3,43.7
Other,chicago,area_1,3,45.08
Other,chicago,area_1,3,47.71
Other,chicago,area_1,3,38.93
Other,chicago,area_1,3,58.66
Other,chicago,area_1,3,46.44
Other,chicago,area_1,3,51.22
Other,chicago,area_1,3,51.61
Other,chicago,area_1,3,47.15
Other,chicago,area_1,3,60.75
Other,chicago,area_1,3,51.54
Other,chicago,area_1,3,45.24
Other,chicago,area_1,3,52.94
Other,chicago,area_1,3,50.71
Other,chicago,area_1,3,44.42
Other,chicago,area_1,3,62.64
Other,chicago,area_1,3,45.96
Other,chicago,area_1,3,53.23
Other,chicago,area_1,3,46.54
Other,chicago,area_1,3,52.49
Other,chicago,area_1,3,59.4
Other,chicago,area_1,3,49.9
Other,chicago,area_1,3,54.94
Other,chicago,area_1,3,46.69
Other,chicago,area_1,3,50.86
Other,chicago,area_1,3,51.49
Other,chicago,area_1,3,63.2
Other,chicago,area_1,3,56.29
Other,chicago,area_1,3,49.13
Other,chicago,area_1,3,54.44
Other,chicago,area_1,3,57.87
Other,chicago,area_1,3,62.57
Other,chicago,area_1,3,50.59
Other,chicago,area_1,3,46.33
Other,chicago,area_1,3,41.12
Other,chicago,area_1,3,46.14
Other,chicago,area_1,3,48.56
Other,chicago,area_1,3,60.07
Other,chicago,area_1,3,41.6
Other,chicago,area_1,3,48.4
Other,chicago,area_1,3,49.96
Other,chicago,area_1,3,50.69
Other,chicago,area_1,3,54.27
Other,chicago,area_1,3,51.49
Other,chicago,area_1,3,44.11
Other,chicago,area_1,3,52.54
Other,chicago,area_1,3,63.14
Other,chicago,area_1,3,48.38
Other,chicago,area_1,3,55.67
Other,chicago,area_1,3,49.2
Other,chicago,area_1,3,55.14
Other,chicago,area_1,3,49.96
Other,chicago,area_1,3,59.05
Other,chicago,area_1,3,51.72
Other,chicago,area_1,3,50.54
Other,chicago,area_1,3,61.21
Other,chicago,area_1,3,50.17
Other,chicago,area_1,3,51.3
Other,chicago,area_1,3,51.9
Other,chicago,area_1,3,47.79
Other,chicago,area_1,3,58.63
Other,chicago,area_1,3,55.9
Other,chicago,area_1,3,56.51
Other,chicago,area_1,3,44.25
Other,chicago,area_1,3,48.03
Other,chicago,area_1,3,50.04
Other,chicago,area_1,3,47.44
Other,chicago,area_1,3,49.58
Other,chicago,area_1,3,54.77
Other,chicago,area_1,3,54.78
Other,chicago,area_1,3,52.96
Other,chicago,area_1,3,48.33
Other,chicago,area_1,3,49.77
Other,chicago,area_1,3,51.91
Other,chicago,area_1,3,47.47
Other,chicago,area_1,3,61.72
Other,chicago,area_1,3,59.71
Other,chicago,area_1,3,44.57
Other,chicago,area_1,3,57.91
Other,chicago,area_1,3,49.73
Other,chicago,area_1,3,49.65
Other,chicago,area_1,3,45.38
Other,chicago,area_1,3,54.21
Other,chicago,area_1,3,54.02
Other,chicago,area_1,3,54.58
Other,chicago,area_1,3,47.66
Other,chicago,area_1,3,46.52
Other,chicago,area_1,3,59.88
Other,chicago,area_1,3,61.87
Other,chicago,area_1,3,59.01
Other,chicago,area_1,3,47.27
Other,chicago,area_1,3,60.18
Other,chicago,area_1,3,49.82
Other,chicago,area_1,3,50.24
Other,chicago,area_1,3,45.94
Other,chicago,area_1,3,49.5
Other,chicago,area_1,3,48.01
Other,chicago,area_1,3,50.62
Other,chicago,area_1,3,48.86
Other,chicago,area_1,3,44.56
Other,chicago,area_1,3,51
Other,chicago,area_1,3,49.85
Other,chicago,area_1,3,53.3
Other,chicago,area_1,3,45.26
Other,chicago,area_1,3,61.9
Other,chicago,area_1,3,48.12
Other,chicago,area_1,3,55.39
Other,chicago,area_1,3,56.15
Other,chicago,area_1,3,59.68
Other,chicago,area_1,3,50.85
Other,chicago,area_1,3,58.71
Other,chicago,area_1,3,50.43
Other,chicago,area_1,3,53.03
Other,chicago,area_1,3,54.09
Other,chicago,area_1,3,57.25
Other,chicago,area_1,3,60.57
Other,chicago,area_1,3,52.76
Other,chicago,area_1,3,48
Other,chicago,area_1,3,46.84
Other,chicago,area_1,3,49.89
Other,chicago,area_1,3,47.84
Other,chicago,area_1,3,50.3
Other,chicago,area_1,3,47.73
Other,chicago,area_1,3,47.28
Other,chicago,area_1,3,56.34
Other,chicago,area_1,3,46.72
Other,chicago,area_1,3,58.21
Other,chicago,area_1,3,58.07
Other,chicago,area_1,3,51.06
Other,chicago,area_1,3,47.86
Other,chicago,area_1,3,46.69
Other,chicago,area_1,3,54.78
Other,chicago,area_1,3,41.7
Other,chicago,area_1,3,41.89
Other,chicago,area_1,3,57
Other,chicago,area_1,3,48.22
Other,chicago,area_1,3,67.98
Other,chicago,area_1,3,51.71
Other,chicago,area_1,3,48.06
Other,chicago,area_1,3,46.65
Other,chicago,area_1,3,56.73
Other,chicago,area_1,3,44.99
Other,chicago,area_1,3,54.04
Other,chicago,area_1,3,46.07
Other,chicago,area_1,3,55.52
Other,chicago,area_1,3,49.8
Other,chicago,area_1,3,49.38
Other,chicago,area_1,3,48.75
Other,chicago,area_1,3,48.22
Other,chicago,area_1,3,53.71
Other,chicago,area_1,3,52.3
Other,chicago,area_1,3,53.98
Other,chicago,area_1,3,47.53
Other,chicago,area_1,3,33.93
Other,chicago,area_1,3,45.83
Other,chicago,area_1,3,37.41
Other,chicago,area_1,3,39.06
Other,chicago,area_1,3,60.38
Other,chicago,area_1,3,56.22
Other,chicago,area_1,3,57.16
Other,chicago,area_1,3,59.29
Other,chicago,area_1,3,51.56
Other,chicago,area_1,3,58.67
Other,chicago,area_1,3,56.05
Other,chicago,area_1,3,53.51
Other,chicago,area_1,3,47.43
Other,chicago,area_1,3,48.63
Other,chicago,area_1,3,50.51
Other,chicago,area_1,3,47.97
Other,chicago,area_1,3,48.47
Other,chicago,area_1,3,45.5
Other,chicago,area_1,3,49.95
Other,chicago,area_1,3,49.96
Other,chicago,area_1,2,56.08
Other,chicago,area_1,2,48.65
Other,chicago,area_1,2,46.94
Other,chicago,area_1,2,42.94
Other,chicago,area_1,2,65.02
Other,chicago,area_1,2,44.95
Other,chicago,area_1,2,50.05
Other,chicago,area_1,2,41.15
Other,chicago,area_1,2,43.66
Other,chicago,area_1,2,53.31
Other,chicago,area_1,2,51.74
Other,chicago,area_1,2,52.9
Other,chicago,area_1,2,48.25
Other,chicago,area_1,2,50.96
Other,chicago,area_1,2,49.55
Other,chicago,area_1,2,52.61
Other,chicago,area_1,2,54.96
Other,chicago,area_1,2,57.63
Other,chicago,area_1,2,57.4
Other,chicago,area_1,2,52.28
Other,chicago,area_1,2,55.77
Other,chicago,area_1,2,61.01
Other,chicago,area_1,2,57.15
Other,chicago,area_1,2,58.28
Other,chicago,area_1,2,55.82
Other,chicago,area_1,2,66.85
Other,chicago,area_1,2,59.5
Other,chicago,area_1,2,61.13
Other,chicago,area_1,2,60.12
Other,chicago,area_1,2,60.69
Other,chicago,area_1,2,55.77
Other,chicago,area_1,2,59.64
Other,chicago,area_1,2,63.69
Other,chicago,area_1,2,59.91
Other,chicago,area_1,2,45.44
Other,chicago,area_1,2,63.98
Other,chicago,area_1,2,66.27
Other,chicago,area_1,2,50.39
Other,chicago,area_1,2,60.3
Other,chicago,area_1,2,67.64
Other,chicago,area_1,2,66.44
Other,chicago,area_1,2,57.06
Other,chicago,area_1,2,56.03
Other,chicago,area_1,2,58.09
Other,chicago,area_1,2,63.9
Other,chicago,area_1,2,52.28
Other,chicago,area_1,2,59.05
Other,chicago,area_1,2,59.09
Other,chicago,area_1,2,64.48
Other,chicago,area_1,2,59.27
Other,chicago,area_1,2,58.76
Other,chicago,area_1,2,59.6
Other,chicago,area_1,2,53.53
Other,chicago,area_1,2,63.75
Other,chicago,area_1,2,55.59
Other,chicago,area_1,2,57.6
Other,chicago,area_1,2,53.88
Other,chicago,area_1,2,58.49
Other,chicago,area_1,2,60.06
Other,chicago,area_1,2,56.6
Other,chicago,area_1,2,57.35
Other,chicago,area_1,2,56.48
Other,chicago,area_1,2,69.93
Other,chicago,area_1,2,60.73
Other,chicago,area_1,2,57.95
Other,chicago,area_1,2,62.99
Other,chicago,area_1,2,62.68
Other,chicago,area_1,2,60.48
Other,chicago,area_1,2,60.5
Other,chicago,area_1,2,53.35
Other,chicago,area_1,2,52.53
Other,chicago,area_1,2,56.18
Other,chicago,area_1,2,56.85
Other,chicago,area_1,2,59.83
Other,chicago,area_1,2,56.74
Other,chicago,area_1,2,57.78
Other,chicago,area_1,2,63.53
Other,chicago,area_1,2,61.49
Other,chicago,area_1,2,63.92
Other,chicago,area_1,2,60.12
Other,chicago,area_1,2,60.65
Other,chicago,area_1,2,56.4
Other,chicago,area_1,2,63.72
Other,chicago,area_1,2,58.09
Other,chicago,area_1,2,57.22
Other,chicago,area_1,2,63.96
Other,chicago,area_1,2,54.44
Other,chicago,area_1,2,63.48
Other,chicago,area_1,2,51.82
Other,chicago,area_1,2,61.1
Other,chicago,area_1,2,64.29
Other,chicago,area_1,2,57.24
Other,chicago,area_1,2,54.71
Other,chicago,area_1,2,56.21
Other,chicago,area_1,2,48.61
Other,chicago,area_1,2,60.12
Other,chicago,area_1,2,51.42
Other,chicago,area_1,2,56.91
Other,chicago,area_1,2,58.11
Other,chicago,area_1,2,54.03
Other,chicago,area_1,2,67.34
Other,chicago,area_1,2,60.81
Other,chicago,area_1,2,65.92
Other,chicago,area_1,2,54.5
Other,chicago,area_1,2,51.74
Other,chicago,area_1,2,64.74
Other,chicago,area_1,2,56.42
Other,chicago,area_1,2,62.04
Other,chicago,area_1,2,61.02
Other,chicago,area_1,2,53.92
Other,chicago,area_1,2,52.13
Other,chicago,area_1,2,40.37
Other,chicago,area_1,2,57.28
Other,chicago,area_1,2,63.43
Other,chicago,area_1,2,53.76
Other,chicago,area_1,2,55.2
Other,chicago,area_1,2,55.87
Other,chicago,area_1,2,57.05
Other,chicago,area_1,2,62.89
Other,chicago,area_1,2,49.66
Other,chicago,area_1,2,56.46
Other,chicago,area_1,2,64.64
Other,chicago,area_1,2,56.1
Other,chicago,area_1,2,60.96
Other,chicago,area_1,2,52.39
Other,chicago,area_1,2,56.41
Other,chicago,area_1,2,44.4
Other,chicago,area_1,2,60.6
Other,chicago,area_1,2,62.18
Other,chicago,area_1,2,60.64
Other,chicago,area_1,2,58.22
Other,chicago,area_1,2,56.52
Other,chicago,area_1,2,68.6
Other,chicago,area_1,2,63.93
Other,chicago,area_1,2,61.46
Other,chicago,area_1,2,48.5
Other,chicago,area_1,2,53.36
Other,chicago,area_1,2,65.21
Other,chicago,area_1,2,62.64
Other,chicago,area_1,2,59.34
Other,chicago,area_1,2,63.27
Other,chicago,area_1,2,46.79
Other,chicago,area_1,2,53.88
Other,chicago,area_1,2,60.35
Other,chicago,area_1,2,57.85
Other,chicago,area_1,2,48.72
Other,chicago,area_1,2,55.09
Other,chicago,area_1,2,52.62
Other,chicago,area_1,2,55.08
Other,chicago,area_1,2,56.23
Other,chicago,area_1,2,58.18
Other,chicago,area_1,2,55.05
Other,chicago,area_1,2,56.9
Other,chicago,area_1,2,57.36
Other,chicago,area_1,2,62.25
Other,chicago,area_1,2,52.93
Other,chicago,area_1,2,49.38
Other,chicago,area_1,2,54.2
Other,chicago,area_1,2,58.96
Other,chicago,area_1,2,52.96
Other,chicago,area_1,2,47.17
Other,chicago,area_1,2,52.75
Other,chicago,area_1,2,65.36
Other,chicago,area_1,2,56.21
Other,chicago,area_1,2,63.62
Other,chicago,area_1,2,59.36
Other,chicago,area_1,2,54.75
Other,chicago,area_1,2,62.09
Other,chicago,area_1,2,59.14
Other,chicago,area_1,2,59.64
Other,chicago,area_1,2,62.44
Other,chicago,area_1,2,58.69
Other,chicago,area_1,2,56.77
Other,chicago,area_1,2,59.05
Other,chicago,area_1,2,58.75
Other,chicago,area_1,2,61.23
Other,chicago,area_1,2,57.61
Other,chicago,area_1,2,63.26
Other,chicago,area_1,2,59.34
Other,chicago,area_1,2,56.85
Other,chicago,area_1,2,55.98
Other,chicago,area_1,2,55.88
Other,chicago,area_1,2,57.53
Other,chicago,area_1,2,58.4
Other,chicago,area_1,2,63.25
Other,chicago,area_1,2,65.39
Other,chicago,area_1,2,59.99
Other,chicago,area_1,2,59.76
Other,chicago,area_1,2,56.21
Other,chicago,area_1,2,56.43
Other,chicago,area_1,2,59.61
Other,chicago,area_1,2,57.44
Other,chicago,area_1,2,55.3
Other,chicago,area_1,2,59.54
Other,chicago,area_1,2,61.55
Other,chicago,area_1,2,58.7
Other,chicago,area_1,2,59.13
Other,chicago,area_1,2,56.64
Other,chicago,area_1,2,62.13
Other,chicago,area_1,2,64.33
Other,chicago,area_1,2,57.43
Other,chicago,area_1,2,57.25
Other,chicago,area_1,2,63.58
Other,chicago,area_1,2,55.95
Other,chicago,area_1,2,55.07
Other,chicago,area_1,2,64.85
Other,chicago,area_1,2,60.27
Other,chicago,area_1,2,55.54
Other,chicago,area_1,2,59.09
Other,chicago,area_1,2,57.35
Other,chicago,area_1,2,54.42
Other,chicago,area_1,2,57.66
Other,chicago,area_1,2,63.17
Other,chicago,area_1,2,58.39
Other,chicago,area_1,2,49.86
Other,chicago,area_1,2,60.8
Other,chicago,area_1,2,46.3
Other,chicago,area_1,2,51.48
Other,chicago,area_1,2,57.93
Other,chicago,area_1,2,44.84
Other,chicago,area_1,2,48.7
Other,chicago,area_1,2,53.38
Other,chicago,area_1,2,55.7
Other,chicago,area_1,2,65.01
Other,chicago,area_1,2,56.98
Other,chicago,area_1,2,55.46
Other,chicago,area_1,2,54.64
Other,chicago,area_1,2,54.43
Other,chicago,area_1,2,53.19
Other,chicago,area_1,2,55.63
Other,chicago,area_1,2,57.45
Other,chicago,area_1,2,59.74
Other,chicago,area_1,2,56.24
Other,chicago,area_1,2,59.71
Other,chicago,area_1,2,58.79
Other,chicago,area_1,2,60.42
Other,chicago,area_1,2,65.66
Other,chicago,area_1,2,60.2
Other,chicago,area_1,2,56.85
Other,chicago,area_1,2,58.09
Other,chicago,area_3,1,52.8
Other,chicago,area_3,1,50.91
Other,chicago,area_3,1,58.9
Other,chicago,area_3,1,48.59
Other,chicago,area_3,1,56.12
Other,chicago,area_3,1,52.97
Other,chicago,area_3,1,62.55
Other,chicago,area_3,1,52.84
Other,chicago,area_3,1,51.32
Other,chicago,area_3,1,55.77
Other,chicago,area_3,1,51.45
Other,chicago,area_3,1,60.8
Other,chicago,area_3,1,54.23
Other,chicago,area_3,1,53.28
Other,chicago,area_3,1,54.28
Other,chicago,area_3,1,56.01
Other,chicago,area_3,1,59.2
Other,chicago,area_3,1,50.38
Other,chicago,area_3,1,53.64
Other,chicago,area_3,1,56.24
Other,chicago,area_3,1,54.3
Other,chicago,area_3,1,56.97
Other,chicago,area_3,1,67.14
Other,chicago,area_3,1,64.44
Other,chicago,area_3,1,52.46
Other,chicago,area_3,1,55
Other,chicago,area_3,1,43.72
Other,chicago,area_3,1,46.17
Other,chicago,area_3,1,52.91
Other,chicago,area_3,1,69.42
Other,chicago,area_3,1,66.12
Other,chicago,area_3,1,55.25
Other,chicago,area_3,1,67.95
Other,chicago,area_3,1,61.84
Other,chicago,area_3,1,46.54
Other,chicago,area_3,1,62.31
Other,chicago,area_3,1,72.09
Other,chicago,area_3,1,68.92
Other,chicago,area_3,1,73.07
Other,chicago,area_3,1,59.13
Other,chicago,area_3,1,68.23
Other,chicago,area_3,1,45.6
Other,chicago,area_3,1,57.04
Other,chicago,area_3,1,61.22
Other,chicago,area_3,1,70.83
Other,chicago,area_3,1,69.88
Other,chicago,area_3,1,74.77
Other,chicago,area_3,1,50.79
Other,chicago,area_3,1,53.88
Other,chicago,area_3,1,53.32
Other,chicago,area_3,1,58
Other,chicago,area_3,1,65.67
Other,chicago,area_3,1,54.16
Other,chicago,area_3,1,68.17
Other,chicago,area_3,1,67.28
Other,chicago,area_3,1,55.53
Other,chicago,area_3,1,59.63
Other,chicago,area_3,1,66.07
Other,chicago,area_3,1,65.5
Other,chicago,area_3,1,66.51
Other,chicago,area_3,1,58.44
Other,chicago,area_3,1,57.26
Other,chicago,area_3,1,44.08
Other,chicago,area_3,1,51.21
Other,chicago,area_3,1,75.14
Other,chicago,area_3,1,50.57
Other,chicago,area_3,1,65.97
Other,chicago,area_3,1,66.02
Other,chicago,area_3,1,73.39
Other,chicago,area_3,1,66.36
Other,chicago,area_3,1,55.53
Other,chicago,area_3,1,66.66
Other,chicago,area_3,1,66.55
Other,chicago,area_3,1,47.93
Other,chicago,area_3,1,71.69
Other,chicago,area_3,1,57.4
Other,chicago,area_3,1,60.27
Other,chicago,area_3,1,58.3
Other,chicago,area_3,1,60.92
Other,chicago,area_3,1,72.9
Other,chicago,area_3,1,49.91
Other,chicago,area_3,1,54.91
Other,chicago,area_3,1,69.62
Other,chicago,area_3,1,64.16
Other,chicago,area_3,1,62.2
Other,chicago,area_3,1,52.59
Other,chicago,area_3,1,63.37
Other,chicago,area_3,1,72.2
Other,chicago,area_3,1,56.26
Other,chicago,area_3,1,50.26
Other,chicago,area_3,1,62.41
Other,chicago,area_3,1,61.57
Other,chicago,area_3,1,59.9
Other,chicago,area_3,1,68.21
Other,chicago,area_3,1,59.08
Other,chicago,area_3,1,69.68
Other,chicago,area_3,1,51.31
Other,chicago,area_3,1,56.24
Other,chicago,area_3,1,67.34
Other,chicago,area_3,1,73.83
Other,chicago,area_3,1,55.8
Other,chicago,area_3,1,67.94
Other,chicago,area_3,1,50.61
Other,chicago,area_3,1,57.17
Other,chicago,area_3,1,69.53
Other,chicago,area_3,1,67.41
Other,chicago,area_3,1,66.55
Other,chicago,area_3,1,70.8
Other,chicago,area_3,1,69.95
Other,chicago,area_3,1,61.26
Other,chicago,area_3,1,70.56
Other,chicago,area_3,1,68.51
Other,chicago,area_3,1,65.35
Other,chicago,area_3,1,53.82
Other,chicago,area_3,1,63.1
Other,chicago,area_3,1,70.53
Other,chicago,area_3,1,72.08
Other,chicago,area_3,1,57.6
Other,chicago,area_3,1,62.55
Other,chicago,area_3,1,65.22
Other,chicago,area_3,1,73.9
Other,chicago,area_3,1,74.93
Other,chicago,area_3,1,70.54
Other,chicago,area_3,1,60.46
Other,chicago,area_3,1,59.34
Other,chicago,area_3,1,68.74
Other,chicago,area_3,1,54.15
Other,chicago,area_3,1,53.71
Other,chicago,area_3,1,64.5
Other,chicago,area_3,1,65.67
Other,chicago,area_3,1,54.34
Other,chicago,area_3,1,48.3
Other,chicago,area_3,1,73.61
Other,chicago,area_3,1,69.63
Other,chicago,area_3,1,53.22
Other,chicago,area_3,1,71.74
Other,chicago,area_3,1,67.15
Other,chicago,area_3,1,55.9
Other,chicago,area_3,1,71.17
Other,chicago,area_3,1,55.42
Other,chicago,area_3,1,66.58
Other,chicago,area_3,1,71.26
Other,chicago,area_3,1,67.44
Other,chicago,area_3,1,62.54
Other,chicago,area_3,1,53.34
Other,chicago,area_3,1,55.81
Other,chicago,area_3,1,60.61
Other,chicago,area_3,1,57.07
Other,chicago,area_3,1,50.27
Other,chicago,area_3,1,55.67
Other,chicago,area_3,1,54.65
Other,chicago,area_3,1,57.68
Other,chicago,area_3,1,58.56
Other,chicago,area_3,1,57.78
Other,chicago,area_3,1,60.21
Other,chicago,area_3,1,56.25
Other,chicago,area_3,1,57.25
Other,chicago,area_3,1,56.05
Other,chicago,area_3,1,54.75
Other,chicago,area_3,1,53.32
Other,chicago,area_3,1,52
Other,chicago,area_3,1,58.93
Other,chicago,area_3,1,52.45
Other,chicago,area_3,1,68.04
Other,chicago,area_3,1,65.12
Other,chicago,area_3,1,51.79
Other,chicago,area_3,1,63.03
Other,chicago,area_3,1,62.15
Other,chicago,area_3,1,48.99
Other,chicago,area_3,1,44.49
